listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
abgda9jAXBVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-264-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423732353536343935,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,kudasan,,,,Apartment,Unfurnished,5,11,East,264,Sq-ft,New Construction,"If you are searching a 3 BHK apartment for rent in Kudasan, check out this amazing rental flat. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹25,000. The flat is on the 5 floor and includes 3 bathrooms, 1 balcony with a covered area of 264 sqft. The flat comes with reserved parking, security. This flat is located at RADHE INFINITY RAKSHASHAKTI CIRCLE, Gandhinagar, Gandhinagar, Gujarat.",25000,25000,2500,95,3,,Yes,No,No,Laundry Service,True,True,Agent,50,Immediately,2026-04-16T23:45:22.000Z,"Apr 17, '26",True
c+R+IOxIddJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-220-Sq-yrd-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423833343637383733,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,"Randesan,Gandhinagar",,,,Apartment,Unfurnished,5,7,East,220,Sq-yrd,New Construction,"offering premium 2 BHK and 3 BHK apartments. It blends modern design with comfortable living, green surroundings, and essential amenities, making it ideal for families seeking quality homes near schools and urban conveniences.",22000,22000,2000,11,3,1 Covered,No,No,No,,True,True,Agent,80,Immediately,2026-04-16T23:45:20.000Z,"Apr 17, '26",True
2AF03uoblrpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-193-Sq-yrd-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423833303431303331,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,901.,,,,Apartment,Semi-Furnished,9,13,East,193,Sq-yrd,New Construction,"Kudasan is wellconnected to other parts of city by road, which passes through the heart of this suburb. Prominent shopping malls, movie theatres, school, and hospitals are present in proximity of this residential project.",23000,46000,0,13,3,1 Covered,No,No,No,,False,True,Agent,100,Immediately,2026-04-18T23:45:33.000Z,Today,True
s/o9ls7DDstzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1908-Sq-ft-Multistorey-Apartment-FOR-Rent-Raysan-in-Gandhinagar&id=4d423833383139353433,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,"Raysan,Gandhinagar",19210|GNLU Metro Station|5 minutes,,,Apartment,Semi-Furnished,10,13,East,1908,Sq-ft,New Construction,"Available On Rent 3bhk Flat In Raysan Pdpu Road Semi Furnished Flat only Family Members Allowed New Project Find 3 BHK flat for rent in Raysan Gandhinagar. You can get this flat at monthly rent of ₹25,000. Live in this lovely flat and get access to various useful facilities such as Gas Connection. The apartment is on the 10 floor, has a carpet area of 1107 sqft with 3 bathrooms and 2 balcony. The property includes 1 Covered, 1 Open parking. This property features 13 floor and offers a range of Kids play area facilities. This flat is fitted with power back up, reserved parking, security. Find this apartment at Near Shree Rang Upvan Bunglows, PDPU Road, Raysan, Gandhinagar Gujarat.",25000,25000,2000,13,3,"1 Covered, 1 Open",No,No,No,,True,True,Agent,100,Immediately,2026-04-18T23:45:34.000Z,Today,True
FWz8vc/96tJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-210-Sq-yrd-Multistorey-Apartment-FOR-Rent-Raysan-in-Gandhinagar&id=4d423832333634363635,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,"Gandhinagar, Gujarat",19210|GNLU Metro Station|5 minutes,,,Apartment,Semi-Furnished,10,12,,210,Sq-yrd,New Construction,"You can avail the 3 BHK flat for rent in the well-known location of Raysan. ₹25,000 is the monthly rent of this 3 BHK flat. The flat is located on the 10 floor which includes 3 bathrooms, 1 balcony, and covers a carpet area of 127 sqyrd. This property features 12 floor and offers a range of Kids play area facilities. The apartment is located at Near Shree Rang Upvan Bunglows, PDPU Road, Raysan, Gandhinagar Gujarat.",25000,25000,0,13,3,,No,No,No,,True,True,Agent,38,Immediately,2026-04-18T23:45:34.000Z,Today,True
4pgS7/MUkKBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-267-Sq-yrd-Multistorey-Apartment-FOR-Rent-Raysan-in-Gandhinagar&id=4d423737393833393939,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,"Raysan, Ahmedabad, Gujarat",19210|GNLU Metro Station|5 minutes,,,Apartment,Unfurnished,4,13,East,267,Sq-yrd,New Construction,"Welcome to Shree Vinayakaa Realtors Grab the chance to own this affordable 3 BHK flat for rent in the Raysan area. You can get this flat at monthly rent of ₹25,000. The apartment is on the 4 floor, has a carpet area of 222 sqyrd with 3 bathrooms and 3 balcony. There is also facility of 1 Covered, 1 Open parking. The apartment is equipped with power back up, reserved parking, security. You can visit the flat at Raysan, Ahmedabad, Gujarat.",25000,25000,2000,10,3,"1 Covered, 1 Open",No,No,No,,False,True,Agent,100,Immediately,2026-04-18T23:45:34.000Z,Today,True
Bkyn7H9g93dzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1809-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423636383932393039,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Sargasan,Gandhinagar",,,,Apartment,Semi-Furnished,5,14,East,1809,Sq-ft,New Construction,"3bhk semi urnished flat, new construction and live location. If you are planning to rent a flat, you can consider this 3 BHK flat situated in the prime location of Sargasan. The multistorey apartment is available at rent of ₹25,000. Gas Connection are some of the additional amenities available with the apartment. Located on the 5 floor, the flat comprises 2 bathrooms, 1 balcony, and has a carpet area of 1150 sqft. There is also facility of 1 Covered, 1 Open parking. The property features power back up, reserved parking, security. Visit the apartment at Nr. Swagat Afford & TCS IT Park, Sargasan Circle, S. G. Highway, Ahmedabad - Gandhinagar Twin City.",25000,23000,1000,14,2,"1 Covered, 1 Open",Yes,No,No,Jogging and Strolling Track,True,True,Agent,80,Immediately,2026-04-18T23:45:34.000Z,Today,True
WPJOJpg9zllzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-4499-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Gandhinagar&id=4d423834303832383239,2026-04-19 13:51:41,,,,Golden Real Estate,"Gandhinagar, Gujarat",,,,Apartment,Unfurnished,10,13,East,4499,Sq-ft,New Construction,"nice flat You can avail the 3 BHK flat for rent in the well-known location of radesan. This 3 BHK flat can be availed at the rental price of ₹20,000. The apartment is on the 10 floor, has a carpet area of 301 sqft with 3 bathrooms and 3 balcony. The property features power back up, security.",20000,40000,0,4,3,,Yes,No,No,"Laundry Service, Internet/Wi-Fi Connectivity",True,True,Agent,78,Immediately,2026-04-16T23:45:23.000Z,"Apr 17, '26",True
6w0chMvhogBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1854-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423834303535393033,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,Sargasan,,,,Apartment,Semi-Furnished,,,East,1854,Sq-ft,Less than 5 years,"3 bhk spacious flat in small Society, well maintained flat with best connectivity A beautiful 3 BHK flat is available for rent in Sargasan. This 3 BHK flat is available at the reasonable rent amount of ₹23,000. 1 Covered parking space is also available. This unit features power back up, reserved parking, security. Visit the apartment at Pramukh Bliss, Pramukh Horizon, Beside, Sargasan, Gandhinagar, Gujarat .",23000,23000,0,12,2,1 Covered,No,No,No,"Conference Room, Jogging and Strolling Track, Outdoor Tennis Courts",True,True,Agent,80,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
9DUwM329r4lzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-937-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423833393731323133,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"pramukh pacific, Sargasan, Gandhinagar",,,,Apartment,Semi-Furnished,4,7,North - East,937,Sq-ft,Less than 5 years,"Check out this newly constructed 3 BHK flat on rent in the prime location of Sargasan Gandhinagar. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹21,000. The flat comes with some add-on facilities such as Gas Connection. The flat is on the 4 floor and includes 3 bathrooms, 4 balcony with a carpet area of 830 sqft. You will also find 1 Covered parking facility. This unit features power back up, reserved parking, security. Find this apartment at Sargasan, Gandhinagar..",21000,21000,500,22,3,1 Covered,No,No,No,,True,True,Agent,80,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
vUDVrOltaZRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1683-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Gandhinagar&id=4d423733343030303231,2026-04-19 13:51:41,,,,Dream Home Property Consultancy ,"Parijat Sky, Sargasan, Gandhinagar",,,,Apartment,Unfurnished,9,12,East,1683,Sq-ft,Less than 5 years,"this is 2 bhk semi furnished flat availa ble on reting Check out this newly constructed 3 BHK flat on rent in the prime location of Parijat Sky Sargasan Gandhinagar. This 3 BHK flat can be availed at the rental price of ₹22,000. Located on the 9 floor, the flat has 3 bathrooms, 1 balcony in carpet area of 976 sqft. 1 Covered parking space is also available. This unit is designed with power back up, reserved parking, security, service/goods lift, visitor parking, intercom facility.",22000,20000,0,13,3,1 Covered,Yes,No,No,"Service/Goods Lift, Visitor Parking, Internet/Wi-Fi Connectivity, Banquet Hall",False,True,Agent,100,Immediately,2026-04-12T03:49:02.000Z,"Apr 12, '26",True
kC5I/l6EOj9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1845-Sq-ft-Multistorey-Apartment-FOR-Rent-Zundal-in-Gandhinagar&id=4d423833353339313135,2026-04-19 13:51:41,23.139555,72.584531,,Kedar Properties,Signor Skyline,,,,Apartment,Unfurnished,10,14,East,1845,Sq-ft,New Construction,"Find 3 BHK flat for rent in Zundal Gandhinagar. You can get this flat at monthly rent of ₹18,000. Located on the 10 floor, the flat has 3 bathrooms, 1 balcony in covered area of 1845 sqft. This building features 14 floor and provides Kids play area facilities. This property offers power back up, reserved parking, security. Find this apartment at vivan infinity, near by Kadamb greens, opp. CBD mall, b/h, Zundal, Gujarat .",18000,36000,,10,3,,Yes,No,No,Internet/Wi-Fi Connectivity,True,True,Agent,72,Immediately,2026-02-27T10:42:39.000Z,"Feb 27, '26",True
YPVU91tc+V1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1980-Sq-ft-Multistorey-Apartment-FOR-Rent-Adalaj-in-Gandhinagar&id=4d423833353130373137,2026-04-19 13:51:41,23.164356,72.581158,,Adalaj,"Swarnim Shushrti,Adalaj",,382421,,Apartment,Unfurnished,2,13,East,1980,Sq-ft,New Construction,"Ahmedabad And Gandhinagar Center Location of this Society and New Consturtion appartments If you are planning to rent a flat, you can consider this 3 BHK flat situated in the prime location of Adalaj. ₹21,000 is the monthly rent of this 3 BHK flat. The flat is located on the 2 floor which includes 3 bathrooms, 1 balcony, and covers a carpet area of 1250 sqft. There is also facility of 1 Covered parking. This property features 13 floor and offers a range of Kids play area facilities. The residence includes power back up, reserved parking, security. The apartment is located at SWARNIM SHRUSHTI, NR. SHREE RAMCHANDRA MISSION,, Gandhinagar, Gandhinagar, GUJARAT, 382421.",21000,42000,0,11,3,1 Covered,Yes,Yes,No,Jogging and Strolling Track,True,True,Agent,100,Immediately,2026-02-22T12:51:52.000Z,"Feb 22, '26",True
QgDimjSeOOlzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-216-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423739373939383733,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Gandhinagar, Gujarat",,,,Apartment,Unfurnished,9,13,North,216,Sq-ft,New Construction,"If you are searching a 3 BHK apartment for rent in Kudasan, check out this amazing rental flat. The 3 BHK apartment is available at a reasonable rent of ₹25,000. Located on the 9 floor, the flat has 3 bathrooms, 2 balcony in covered area of 216 sqft. This unit features power back up, reserved parking, security, service/goods lift, visitor parking. This flat is located at Block No.216/1,T.P. No.4, F.P. No.37/1, Sub Plot No.1, B/h. Balmukund Heights, Swaminarayan Dham Road, Nr. Raxa Shakti Circle, Kudasan, Gandhinagar.",25000,25000,,116,3,,Yes,No,No,"Service/Goods Lift, Visitor Parking, Banquet Hall, Bar/Lounge",False,True,Agent,73,Immediately,2026-03-15T08:53:52.000Z,"Mar 15, '26",True
x/glIbNtoeFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1674-Sq-ft-Multistorey-Apartment-FOR-Rent-Vavol-in-Gandhinagar&id=4d423831393633353631,2026-04-19 13:51:41,23.2248961,72.619552,,Vavol,"Near Reliance Smart Bajar,New Vavol",,,,Apartment,Semi-Furnished,4,7,West,,,Less than 5 years,"Best Location And Locality If you are planning to rent a flat, you can consider this 3 BHK flat situated in the prime location of Vavol. The apartment is available at an affordable rental price of ₹18,000. The flat is located on the 4 floor which includes 3 bathrooms, 1 balcony, and covers a carpet area of 1674 sqft. This home provides power back up, reserved parking, security, service/goods lift, ro water system. Visit the apartment at Vavol, Gandhinagar, Gujarat .",18000,18000,,,3,,Yes,No,No,"Service/Goods Lift, Laundry Service, RO Water System",False,True,Agent,86,Immediately,2026-03-04T09:47:42.000Z,"Mar 04, '26",True
uRpN0RJbM3dzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-210-Sq-yrd-Multistorey-Apartment-FOR-Rent-Raysan-in-Gandhinagar&id=4d423833343430323137,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,"Gandhinagar, Gujarat",19210|GNLU Metro Station|5 minutes,,,Apartment,Semi-Furnished,8,13,East,210,Sq-yrd,New Construction,"good location and good locality You can avail the 3 BHK flat for rent in the well-known location of Raysan. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹22,000. The apartment is on the 8 floor, has a carpet area of 180 sqyrd with 3 bathrooms and 3 balcony. This unit features power back up, reserved parking, security, service/goods lift, intercom facility, ro water system. Find this apartment at F.P. N0 14, T.P.S. No 3, Behinde Raysan Petrol Pump, Raysan Rd, Kudasan, Gujarat .",22000,44000,1000,12,3,,No,No,No,"Laundry Service, Banquet Hall, Bar/Lounge, Outdoor Tennis Courts",True,True,Agent,78,Immediately,2026-02-17T07:03:57.000Z,"Feb 17, '26",True
krrBbKPl3UVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2110-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423833343339313437,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Gandhinagar, Gujarat",,,,Apartment,Semi-Furnished,4,8,East,2110,Sq-ft,5 to 10 years,"Find this 3 BHK rental flat in Kudasan Gandhinagar. The flat is available for rent at a competitive amount of ₹25,000. Located on the 4 floor, the flat has 3 bathrooms, 1 balcony in carpet area of 1607 sqft. This unit is designed with power back up, reserved parking, security, ro water system.",25000,25000,2000,12,3,,Yes,No,No,"RO Water System, Banquet Hall",True,True,Agent,73,Immediately,2026-02-17T06:30:31.000Z,"Feb 17, '26",True
G/X1zKn+2DtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-270-Sq-yrd-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423732373333343335,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Shubh Candid, Urjanagar 1, Kudasan, Gandhinagar, Gujarat",,,,Apartment,Semi-Furnished,3,12,East,270,Sq-yrd,Less than 5 years,"Near highway,school,bazar,hospital location.new propertynice family living . If you are searching a 3 BHK apartment for rent in Kudasan, check out this amazing rental flat. The 3 BHK apartment is available at a reasonable rent of ₹25,000. Located on the 3 floor, the flat comprises 3 bathrooms, 2 balcony, and has a carpet area of 162 sqyrd. The property includes 2 Covered parking. This unit is designed with power back up, reserved parking, security. You can visit the flat at Shubh Candid, Urjanagar 1, Kudasan, Gandhinagar, Gujarat .",25000,50000,0,10,3,2 Covered,Yes,Yes,No,Jogging and Strolling Track,True,True,Agent,100,Immediately,2026-03-25T22:53:16.000Z,"Mar 26, '26",True
waElMyoCBBVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2520-Sq-ft-Multistorey-Apartment-FOR-Rent-PDPU-Road-in-Gandhinagar&id=4d423833343231373331,2026-04-19 13:51:41,23.1540460891807,72.6665273263145,,Poonam Kankani,8 floor,,,,Apartment,Semi-Furnished,8,13,West,2520,Sq-ft,New Construction,"2 min walk from the metro station. close to gift city metro and pdpu road You can explore this 3 BHK flat on rent in PDPU Road Gandhinagar. The rent of the 3 BHK flat is ₹32,500. Located on the 8 floor, the flat has 3 bathrooms, 1 balcony in carpet area of 1260 sqft. This property includes 13 floor and provides Kids play area benefits. This property offers power back up. Visit the flat at The Gate By Dev Aashish, Royal Street, Near Gujarat National Law University, PDPU Road, Gandhinagar. This 3 BHK rental flat comes with no brokerage fees.",32500,,,13,3,,Yes,No,No,Jogging and Strolling Track,False,False,Owner,61,Immediately,2026-04-02T22:30:42.000Z,"Apr 03, '26",True
Lo/4b0OiktVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1750-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423833343132373233,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Sargasan,Gandhinagar",,,,Apartment,Furnished,13,14,East,1750,Sq-ft,New Construction,"SG Highway Facing, Within Green Space, Sharing Common wall with GUDA Garden 3 BHK apartment is available on rent in Sargasan Gandhinagar right away. The flat is available for rent at a competitive amount of ₹36,000. The flat comes with some add-on facilities such as 2 Wardrobe, 3 Bed, 1 TV, Fridge, 2 AC, Sofa, Washing Machine, Dining Table and Gas Connection. Located on the 13 floor, the flat has 3 bathrooms, 4 balcony in carpet area of 950 sqft. You will also find 1 Covered, 1 Open parking facility. The building comprises 14 floor and includes Kids play area features. This unit is designed with power back up, reserved parking, security. The apartment is located at Opp Siddhraj Zavod, Beside AUDA Garden, Near S G Highway, Gandhinagar, Gujrat. This is a no-brokerage flat, as the owner is offering this 3 BHK flat on rent.",36000,76000,2000,21,3,"1 Covered, 1 Open",Yes,Yes,No,Jogging and Strolling Track,False,False,Owner,94,Immediately,2026-04-01T22:30:42.000Z,"Apr 02, '26",True
NpKepwTKInJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-188-Sq-yrd-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423435303430353537,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,Randesan gandhinagar.,,,,Apartment,Semi-Furnished,4,5,East,188,Sq-yrd,5 to 10 years,"BEST SUITABLE FOR FAMILY LIVING new highly maintained flat with good amenities and allotted car parking 24X7 Security, Phase electricity connection, Piped gas, full air ventilation, Modular kichen, light fan bathroom feetings and other amenities plus allotted car parking",30000,50000,1500,18,3,1 Covered,Yes,No,No,"Visitor Parking, Jogging and Strolling Track",False,False,Owner,100,Immediately,2026-03-28T22:30:24.000Z,"Mar 29, '26",True
n+Hvam+yGFJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423832373830383237,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,shukan sky,,,,Apartment,Furnished,6,8,North,1800,Sq-ft,New Construction,"Fully furnished flat in a a well maintained society Check out this newly constructed 3 BHK flat on rent in the prime location of Kudasan Gandhinagar. The flat is available for rent at a competitive amount of ₹30,000. Located on the 6 floor, the flat comprises 3 bathrooms, 3 balcony, and has a carpet area of 1500 sqft. The apartment comes furnished with reserved parking, security, visitor parking. The apartment is located at shukan sky, Kudasan, Gandhinagar, Gujarat. You can find the 3 BHK flat without any brokerage.",30000,,,17,3,,Yes,No,No,Visitor Parking,False,False,Owner,51,Immediately,2026-03-10T16:35:43.000Z,"Mar 10, '26",True
Hc+yUSHubLVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423832343631393539,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Kudasan,Gandhinagar",,,,Apartment,Furnished,2,7,East,1800,Sq-ft,5 to 10 years,"Shukan Height offers wellplanned 2 BHK apartments designed for comfort and convenience. With spacious interiors, quality construction, and modern amenities, it ensures a peaceful lifestyle. The project includes landscaped spaces, parking, security, and easy connectivity to key locations, making it an ideal choice for families seeking affordable urban living.",30000,60000,0,17,3,2 Covered,No,No,No,,False,True,Agent,100,Immediately,2026-04-17T23:45:20.000Z,Yesterday,True
GAFOtxvst8NzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-250-Sq-yrd-Multistorey-Apartment-FOR-Rent-Raysan-in-Gandhinagar&id=4d423639323433373533,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,"Petrol pump, Opp RAO Wold, Nr Rayasan, Gandhinagar, Gujarat",19210|GNLU Metro Station|5 minutes,,,Apartment,Unfurnished,4,8,East,250,Sq-yrd,New Construction,"You can explore this 3 BHK flat on rent in Raysan Gandhinagar. You can get this flat at monthly rent of ₹27,000. Located on the 4 floor, the flat comprises 3 bathrooms, 1 balcony, and has a carpet area of 150 sqyrd. 1 Covered parking facility are also available. The apartment is equipped with power back up, reserved parking, security. You can visit the flat at Petrol pump, Opp RAO Wold, Nr Rayasan, Gandhinagar, Gujarat .",27000,27000,3000,12,3,1 Covered,No,No,No,,False,True,Agent,100,Immediately,2026-03-19T07:39:28.000Z,"Mar 19, '26",True
+rI1wBBKYJJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2580-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423832303138343433,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Next to Radhe Arcade and Residency, Gandhinagar - Ahmedabad Rd, near Hotel A, Urjanagar 1, Kudasan,",,,,Apartment,Furnished,4,8,East,2580,Sq-ft,New Construction,"3BHK Full Furnished Flat with great locality with the near shopping market where all can have to access to basic needs for everyday. A beautiful 3 BHK flat is available for rent in Kudasan. This 3 BHK flat can be availed at the rental price of ₹33,000. Additional amenities available with the flat are 3 Wardrobe, 3 Bed, 1 TV, Fridge, Microwave, 3 AC, Sofa, Washing Machine, Dining Table and Gas Connection. The flat is on the 4 floor and includes 3 bathrooms, 1 balcony with a carpet area of 1638 sqft. 2 Covered, 1 Open parking space is also available. The apartment comes furnished with power back up, reserved parking, security. Visit the flat at Next to Radhe Arcade and Residency, Gandhinagar - Ahmedabad Rd, near Hotel A, Urjanagar 1, Kudasan, .",33000,30000,300,13,3,"2 Covered, 1 Open",Yes,No,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-16T23:45:21.000Z,"Apr 17, '26",True
wStuTEY+lQFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1750-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423833393138383737,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Sargasan,Gandhinagar",,,,Apartment,Furnished,3,13,,1750,Sq-ft,2014,"3 bhk furnish flat available on rent in sargasan gandhinagar, 5 min distance from tcs and infocity, nr rp vasani school. Grab the chance to own this affordable 3 BHK flat for rent in the Sargasan area. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹35,000. The flat comes with some add-on facilities such as 2 Wardrobe, 2 Bed, 2 AC, Sofa, Dining Table and Gas Connection. Located on the 3 floor, the flat has 3 bathrooms, 3 balcony in covered area of 1750 sqft. The property features power back up, security.",35000,70000,,20,3,,No,No,No,,False,True,Agent,86,Immediately,2026-04-16T23:45:22.000Z,"Apr 17, '26",True
/Whf/h2qQGJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-225-Sq-yrd-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423732383836313833,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,"Randesan,Gandhinagar",,,,Apartment,Furnished,4,5,East,225,Sq-yrd,5 to 10 years,"This property is located on gift city road at randesan area. Property is well maintained and with good ventilation. good for gift city employees. If you are searching a 3 BHK apartment for rent in Randesan, check out this amazing rental flat. The flat is available for rent at a competitive amount of ₹27,000. The residents of the flat have access to additional facilities such as 3 Wardrobe, 2 Bed, 1 TV, 1 AC, Dining Table and Gas Connection. The flat is located on the 4 floor which includes 3 bathrooms, 1 balcony, and covers a carpet area of 180 sqyrd. There is also facility of 1 Covered parking. The property has 5 floor and is equipped with Early Learning Centre facilities. This home provides reserved parking, security. Visit the flat at Opp Infocity, Nr Sabarmati River Bank, GIFT City Road, Randesan, Gandhinagar, Ahmedabad.",27000,54000,0,13,3,1 Covered,Yes,Yes,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-16T23:45:20.000Z,"Apr 17, '26",True
l3Q573pKoPhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2403-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423831333830343439,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,Radesan,,,,Apartment,Unfurnished,2,13,East,2403,Sq-ft,Less than 5 years,"A beautiful 3 BHK flat is available for rent in Kudasan. The rent of the 3 BHK flat is ₹30,000. Located on the 2 floor, the flat has 3 bathrooms, 1 balcony in covered area of 2403 sqft. 1 Open parking space is also available. This home provides power back up, security, service/goods lift, ro water system. The full address of the apartment is RADHE INFINITY RAKSHASHAKTI CIRCLE, Gandhinagar, Gandhinagar, Gujarat.",30000,30000,0,12,3,1 Open,Yes,No,No,"Service/Goods Lift, RO Water System, Banquet Hall",False,True,Agent,93,Immediately,2026-04-17T23:45:19.000Z,Yesterday,True
1o6IDcXrHDpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-248-Sq-yrd-Multistorey-Apartment-FOR-Rent-in-Gandhinagar&id=4d423739303832323533,2026-04-19 13:51:41,,,,Mangal Murti Property Solution,Sargasan,,,,Apartment,Furnished,1,8,North - East,248,Sq-yrd,New Construction,"this property is newly constructed. this property is fully furnished .this property is near by Sargasan cross road. this property is only for family. You can explore this 3 BHK flat on rent in swara crystal Gandhinagar. This 3 BHK flat can be availed at the rental price of ₹40,000. The apartment is on the 1 floor, has a carpet area of 125 sqyrd with 3 bathrooms and 3 balcony. This property offers power back up, reserved parking, security, air conditioned, ro water system.",40000,80000,2200,18,3,,No,No,No,"Air Conditioned, RO Water System, Banquet Hall",False,True,Agent,80,Immediately,2026-04-17T23:45:19.000Z,Yesterday,True
