listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
8nhuQJ4TSDpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1310-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423831343430373835,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,vesu,"19210|Udhna Railway Station, 19202|G.D. Goenka International School, 19202|White Lotus International School",,,Apartment,Unfurnished,6,12,East,1310,Sq-ft,Less than 5 years,"2 BHK, Multistorey Apartment For Rentin Vesu, Surat Grab the chance to own this affordable 2 BHK flat for rent in the Vesu area. The rent of the 2 BHK flat is ₹22,000. The flat is on the 6 floor and includes 2 bathrooms, 2 balcony with a carpet area of 760 sqft. There is also facility of 1 Covered parking. The residence includes power back up, reserved parking, security. The flat can be visited at Vesu, Surat Gujrat.",22000,66000,0,17,2,1 Covered,No,No,No,,False,True,Agent,95,Immediately,2026-04-16T23:45:20.000Z,"Apr 17, '26",True
GuTD3RyRPCxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1173-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-in-Surat&id=4d423832343630373435,2026-04-19 13:52:36,21.215963,72.770389,,Universal Property,"Palanpur,Surat",,,,Apartment,Unfurnished,6,13,East,1173,Sq-ft,Less than 5 years,"2 BHK Flat for Rent Prime Location Middle Floor Good Wellmaintained Building Main Road Touch Building Shops, Market School Nearby Almost New Construction Longterm Rent AvailableSpacious 2 BHK flat available for rent in a prime, easily accessible location. The building is modern and well maintained, with all dailyuse facilities close by.",19000,57000,1,16,2,1 Covered,No,No,No,,False,True,Agent,100,Immediately,2026-04-16T11:33:22.000Z,"Apr 16, '26",True
PuEHMx1ONH5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1140-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-Gam-in-Surat&id=4d423832383130383931,2026-04-19 13:52:36,21.21086,72.771334,,Rental Surat,555.,,,,Apartment,Semi-Furnished,7,12,East,1140,Sq-ft,5 to 10 years,"2 bhk flat for rent with fully ventilation You can avail the 2 BHK flat for rent in the well-known location of Palanpur Gam. The rent of the 2 BHK flat is ₹16,000. The flat is on the 7 floor and includes 2 bathrooms, 1 balcony with a carpet area of 600 sqft. The flat comes with power back up, reserved parking, security. You can visit the flat at Palanpur, Surat, Gujarat .",16000,48000,0,14,2,,Yes,No,No,Internet/Wi-Fi Connectivity,False,True,Agent,80,Immediately,2026-04-17T23:45:20.000Z,Yesterday,True
9KGFzieYJkJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Rent-Pal-in-Surat&id=4d423633333437343439,2026-04-19 13:52:36,21.1807801,72.7529018,,Pal,pal bhatha,"19202|Lp Savani International School, 19202|Gajera Global School, 19206|Pal. Star World, 19206|Bellissimo Hub",,,Apartment,Unfurnished,5,14,North,1250,Sq-ft,New Construction,"excellent 2 bhk new unused flat for rent . very nice location and locality You can avail the 2 BHK flat for rent in the well-known location of Pal. The 2 BHK apartment is available at a reasonable rent of ₹17,000. The flat is located on the 5 floor which includes 2 bathrooms, 1 balcony, and covers a covered area of 1250 sqft. The flat comes with power back up, reserved parking, security, service/goods lift, intercom facility. You can visit the flat at PAL, Surat Gujrat.",17000,45000,,14,2,,Yes,No,No,"Service/Goods Lift, Intercom Facility, Conference Room",False,True,Agent,78,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
QDPaS1rKz/dzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1170-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-in-Surat&id=4d423739333436323939,2026-04-19 13:52:36,21.215963,72.770389,,Rajeshwar Properties,"Palanpur,Surat",,,,Apartment,Semi-Furnished,4,5,North - East,1170,Sq-ft,Less than 5 years,"2 bhk flat for rent, It is a superb property and offers an excellent view. The flat is semi furnished with multiple amenities and promises a comfortable stay. Indeed, the society too has for enjoyment, such as club housecommunity center, fitness centregym, and security personnel etc, Other facilities include intercom facility, lift and park etc.",15500,46500,0,13,2,1 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-17T23:45:19.000Z,Yesterday,True
sytqRYPzyidzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Rent-Dumas-Road-in-Surat&id=4d423830353730383931,2026-04-19 13:52:36,21.1378068259953,72.7505612386718,,Dumas Road,"4, Dumas Rd, New Magdalla, Surat, Gujarat","19201|Gidc Katagram, 19202|Lourdes Convent High School, 19202|Scholar English Academy School, 19206|Canopus Mall, 19206|Surat Central, 19209|Surat International Airport",,,Apartment,Furnished,12,14,East,900,Sq-ft,Less than 5 years,"It has Gymnasium, Jogging and Strolling Track, Lift, Piped Gas, Power Back Up, Reserved Parking, Security, Swimming Pool Find this 2 BHK rental flat in Dumas Road Surat. You can get this flat at monthly rent of ₹20,000. The residents of the flat have access to additional facilities such as 2 Bed and 2 Wardrobe. Located on the 12 floor, the flat comprises 2 bathrooms, 1 balcony, and has a covered area of 900 sqft. You will also find 1 Covered, 1 Open parking facility. This unit features power back up, reserved parking, security. Find this apartment at 4, Dumas Rd, New Magdalla, Surat, Gujarat .",20000,60000,,22,2,"1 Covered, 1 Open",Yes,No,No,Jogging and Strolling Track,True,True,Agent,80,Immediately,2026-04-19T06:30:53.000Z,Today,True
bIzXnOKkj/pzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1230-Sq-ft-Multistorey-Apartment-FOR-Rent-Palan-Pur-Patiya-in-Surat&id=4d423833393035393039,2026-04-19 13:52:36,21.2099842,72.7921003,,Palan Pur Patiya,"Palan Pur Patiya,Surat",,,,Apartment,Unfurnished,4,7,East,1230,Sq-ft,Less than 5 years,"2 bhk flat for rent in rajhans orange palanpur syrat. Grab the chance to own this affordable 2 BHK flat for rent in the Palan Pur Patiya area. The rent of the 2 BHK flat is ₹15,000. Located on the 4 floor, the flat comprises 2 bathrooms, 2 balcony, and has a carpet area of 680 sqft. The property includes 1 Covered parking. The property has 7 floor and is equipped with Guest Accommodation, Kids Club, Kids Play Pool With Water Slides facilities. This property offers power back up, reserved parking, security. The apartment is located at Palan Pur Patiya, Surat..",15000,45000,0,12,2,1 Covered,No,No,No,,True,True,Agent,80,Immediately,2026-04-18T23:45:34.000Z,Today,True
vGAw0953fl1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-in-Surat&id=4d423834323336313535,2026-04-19 13:52:36,21.215963,72.770389,,Neelkanth Property,Palanpur,,,,Apartment,Semi-Furnished,6,14,East,1050,Sq-ft,Less than 5 years,"2 BHK Semi Furnished Flat For Rent If you are planning to rent a flat, you can consider this 2 BHK flat situated in the prime location of Palanpur. The flat is available for rent at a competitive amount of ₹18,000. The flat is located on the 6 floor which includes 2 bathrooms, 1 balcony, and covers a covered area of 1050 sqft. The residence includes power back up, security, intercom facility, ro water system.",18000,54000,1,17,2,,No,No,No,"Laundry Service, Internet/Wi-Fi Connectivity, RO Water System, Jogging and Strolling Track",True,True,Agent,55,Immediately,2026-04-14T13:10:07.000Z,"Apr 14, '26",True
MecBpAgyD6VzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Rent-Pal-in-Surat&id=4d423830303436353039,2026-04-19 13:52:36,21.1807801,72.7529018,,Pal,Gavrav path road Pal surat,"19202|Gajera Global School, 19202|Lp Savani International School, 19206|Pal. Star World, 19206|Bellissimo Hub",,,Apartment,Furnished,12,12,South -West,1350,Sq-ft,5 to 10 years,"2bhk fully luxurious furniture If you are planning to rent a flat, you can consider this 2 BHK flat situated in the prime location of Pal. The apartment is available at an affordable rental price of ₹21,000. The flat is located on the 12 floor which includes 3 bathrooms, 2 balcony, and covers a carpet area of 1000 sqft. The property features power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. The full address of the apartment is GAVRAV PATH, T.P 10, Pal Gam, Surat, Gujarat.",21000,60000,0,16,3,,No,No,No,"Air Conditioned, Laundry Service, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,78,Immediately,2026-04-17T23:45:19.000Z,Yesterday,True
8t4i4pa14BZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423831383238373737,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,vesu surat,"19210|Udhna Railway Station, 19202|G.D. Goenka International School, 19202|Bhagwan Mahavir College of Engineering Technology",,,Apartment,Unfurnished,8,12,East,1400,Sq-ft,Less than 5 years,"2 Bhk unfurnished flat for rent in roongta green leaf, vesu, surat A beautiful 2 BHK flat is available for rent in Vesu. This 2 BHK flat is available at the reasonable rent amount of ₹24,000. The flat is on the 8 floor and includes 2 bathrooms, 1 balcony with a covered area of 1400 sqft. The building has 12 floor and offers Kids play area amenities. The property features power back up, reserved parking, security. Find this apartment at Final Plot no. 39, TP NO 75 (Vesu-Abhva-Vesu)., Surat City, Surat, Gujarat.",24000,72000,1,17,2,,Yes,No,No,Banquet Hall,True,True,Agent,60,Immediately,2026-04-16T23:45:21.000Z,"Apr 17, '26",True
snDAn38fiNtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-in-Surat&id=4d423832393239383531,2026-04-19 13:52:36,21.215963,72.770389,,Real Homes Real Estate,"Surat, Gujarat",,,,Apartment,Semi-Furnished,7,13,East,1200,Sq-ft,5 to 10 years,"2 BHK flat is available for rent in Palanpur immediately. The 2 BHK apartment is available at a reasonable rent of ₹20,000. The flat is located on the 7 floor which includes 2 bathrooms, 2 balcony, and covers a carpet area of 600 sqft. The property features power back up, security. The flat can be visited at Palanpur Canal Rd, Near L.P. Savani, Sant Crystal Avenue, Palanpur, Surat, Gujarat.",20000,63000,0,17,2,,No,No,No,,False,True,Agent,75,Immediately,2026-04-17T23:45:20.000Z,Yesterday,True
pf2M1yeHshBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1155-Sq-ft-Multistorey-Apartment-FOR-Rent-Dahin-Nagar-in-Surat&id=4d423832393232313433,2026-04-19 13:52:36,21.223561,72.78687,,Dahin Nagar,jahangirabad,,,,Apartment,Semi-Furnished,8,13,East,1155,Sq-ft,Less than 5 years,"2 bhk multy story luxurious campus with luxurious amenities Find this 2 BHK rental flat in Dahin Nagar Surat. This 2 BHK flat can be availed at the rental price of ₹16,000. The apartment is on the 8 floor, has a covered area of 1155 sqft with 2 bathrooms and 2 balcony. 1 Covered parking space is also available. This unit features power back up, reserved parking, security, service/goods lift, intercom facility, ro water system. Visit the flat at Tp. 44, F.P, 21, Canal Road, near CNG Pump, Prabhudarshan Society, Jahangirabad, Dahin Nagar, Surat,.",16000,48000,0,14,2,1 Covered,Yes,No,No,"Service/Goods Lift, RO Water System, Banquet Hall, Outdoor Tennis Courts",True,True,Agent,100,Immediately,2026-04-17T23:45:20.000Z,Yesterday,True
zGag1i0kkuFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1246-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-in-Surat&id=4d423830383836393233,2026-04-19 13:52:36,21.215963,72.770389,,Royal Property Consultant,"Surat, Gujarat",,,,Apartment,Semi-Furnished,10,13,East,1246,Sq-ft,5 to 10 years,"Find this 2 BHK rental flat in Palanpur Surat. The apartment is available at an affordable rental price of ₹18,500. The flat is located on the 10 floor which includes 2 bathrooms, 2 balcony, and covers a covered area of 1246 sqft. The building has 13 floor and offers Guest Accommodation, Kids Club, Kids Play Pool With Water Slides amenities. The residence includes power back up, reserved parking, security, service/goods lift, intercom facility, ro water system. The address is Palan Pur Patiya, Surat.",18500,55500,0,15,2,,Yes,No,No,"Service/Goods Lift, Intercom Facility, RO Water System, Banquet Hall",True,True,Agent,53,Immediately,2026-04-17T23:45:20.000Z,Yesterday,True
RfP5ndxNc9tzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1252-Sq-ft-Multistorey-Apartment-FOR-Rent-Bhimrad-in-Surat&id=4d423738333236373133,2026-04-19 13:52:36,21.129281,72.800067,,KARMBHOOMI REALTORS,"Bhimrad,Surat",,,,Apartment,Unfurnished,Lower Basement,15,East,1252,Sq-ft,2015,"Property having east facing naket flat but as per your reqirment furniture can instal immediatlly.with all live amenities 95 percent occupency You can explore this 2 BHK flat on rent in Bhimrad Surat. The apartment is available at an affordable rental price of ₹18,001. The apartment is on the Lower Basement floor, has a carpet area of 700 sqft with 2 bathrooms and 1 balcony. 1 Covered, 1 Open parking facility are also available. This unit is designed with power back up, reserved parking, security.",18001,54000,1,14,2,"1 Covered, 1 Open",Yes,No,No,Jogging and Strolling Track,True,True,Agent,78,Immediately,2026-04-16T23:45:20.000Z,"Apr 17, '26",True
0NzangrYkNBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Rent-Jahangirabad-in-Surat&id=4d423834323138393539,2026-04-19 13:52:36,21.216427,72.78212,,Shree Madhav Shine Properties,"Surat, Gujarat",,,,Apartment,Furnished,8,14,East,1450,Sq-ft,Less than 5 years,"2 BHK Fully Furnished Flat For Rent with all amenities available Find 2 BHK flat for rent in Jahangirabad Surat. The flat is available for rent at a competitive amount of ₹20,500. Located on the 8 floor, the flat comprises 2 bathrooms, 1 balcony, and has a carpet area of 950 sqft. The apartment is equipped with power back up, reserved parking, security, air conditioned. The flat can be visited at Jahangirabad, Surat,Gujarat.",20500,60000,1,14,2,,Yes,No,No,Air Conditioned,False,True,Agent,78,Immediately,2026-04-13T10:13:19.000Z,"Apr 13, '26",True
q5Gk3joGdhJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1289-Sq-ft-Multistorey-Apartment-FOR-Rent-Pal-Gam-in-Surat&id=4d423639363933313531,2026-04-19 13:52:36,21.1961857,72.7706259,,Pal Gam,pal goverav path rod near fire station,,,,Apartment,Furnished,4,12,East,1289,Sq-ft,5 to 10 years,"Main rod touch property Find 2 BHK flat for rent in Pal Gam Surat. The 2 BHK apartment is available at a reasonable rent of ₹20,000. The apartment is on the 4 floor, has a carpet area of 1000 sqft with 2 bathrooms and 1 balcony. This property offers power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. Visit the apartment at TP 10 Main Rd, Palanpur, Surat, Gujarat .",20000,60000,,16,2,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,78,Immediately,2026-04-13T03:10:40.000Z,"Mar 24, '26",True
KNOHgGVNNk5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423834313231393439,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,"Surat, Gujarat","19210|Udhna Railway Station, 19202|G.D. Goenka International School, 19202|T M Patel International School",,,Apartment,Semi-Furnished,8,12,,1250,Sq-ft,10 to 15 years,"2 BHK flat is available for rent in Vesu immediately. The multistorey apartment is available at rent of ₹22,000. The flat is on the 8 floor and includes 2 bathrooms, 1 balcony with a carpet area of 800 sqft. Visit the flat at Abhawa Road, E3 Block, Vesu, Surat, Gujarat .",22000,66000,,18,2,,No,No,No,,True,True,Agent,36,Immediately,2026-04-07T10:21:44.000Z,"Apr 07, '26",True
gG0peFehhX9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1295-Sq-ft-Multistorey-Apartment-FOR-Rent-Pal-in-Surat&id=4d423834313038393537,2026-04-19 13:52:36,21.1807801,72.7529018,,Pal,"Gaurav Path Road, Pal","19202|Seven Steps School, 19202|Lp Savani International School, 19206|Bellissimo Hub, 19206|Pal. Star World",,,Apartment,Furnished,7,13,East,1295,Sq-ft,5 to 10 years,"2 Bhk fully furnished with electronics for rent 2 BHK flat is available for rent in Pal immediately. The Rent amount of this 2 BHK apartment is set at an attractive price of ₹24,000. The flat is located on the 7 floor which includes 2 bathrooms, 1 balcony, and covers a carpet area of 813 sqft. You will also find 1 Covered parking facility. This unit is designed with power back up, security, air conditioned. Visit the apartment at Gaurav Path Road, Pal, Pal, Surat, Gujarat.",24000,72000,1,19,2,1 Covered,Yes,No,Yes,Air Conditioned,True,True,Agent,80,Immediately,2026-04-06T14:08:54.000Z,"Apr 06, '26",True
